no_pesanan,order_date,sku,product,omset,customer_name,customer_phone,customer_city,packed_date,shipped_date,return_date,package_status,qty
ORD004186,2025-02-28 20:09:15,VTM60,vitaman 60 ml,30000,Jomo Jona,8178337168,Larantuka,2025-02-28 21:19:15,2025-03-01 06:19:15,,Processed,1
ORD004187,2025-02-03 15:57:55,VTM60,vitaman 60 ml,30000,Fana Moba Timi,8175453993,Palangkaraya,2025-02-03 16:50:55,2025-02-04 03:50:55,,Delivered,1
ORD004188,2025-01-13 23:42:00,JDM,jelly drink madu,20000,Moka Sari Kami,8848695758,Jambi,2025-01-14 00:39:00,2025-01-14 22:39:00,,Processed,3
ORD004189,2025-01-24 15:06:58,VTMMD60,vitaman madu 60 ml,50000,Nari Mosa Kaba,8666602456,Batu,2025-01-24 17:56:58,2025-01-25 14:56:58,,On Delivery,3
ORD004190,2025-02-22 04:57:54,VTMMD60,vitaman madu 60 ml,50000,Fafa Lili Rimi,8168420559,Tabanan,2025-02-22 06:10:54,2025-02-23 05:10:54,,Processed,3
ORD004191,2025-02-12 03:33:15,JDM,jelly drink madu,20000,Limi Jojo,8550964996,Blitar,2025-02-12 06:17:15,2025-02-13 03:17:15,,On Delivery,2
ORD004192,2025-02-19 17:35:56,MDB120,maduboom 120 ml,23000,Zaza Nojo Zasa,8859774124,Bojonegoro,2025-02-19 20:04:56,2025-02-21 20:04:56,,On Delivery,2
ORD004193,2025-02-09 11:37:59,JDM,jelly drink madu,20000,Diti Sami Fajo,8318688368,Banyuwangi,2025-02-09 12:11:59,2025-02-10 22:11:59,,Delivered,3
ORD004194,2025-01-16 11:49:43,MDB120,maduboom 120 ml,23000,Moka Mono Zano,8240814588,Sidoarjo,2025-01-16 13:04:43,2025-01-17 20:04:43,,On Delivery,2
ORD004195,2025-01-28 20:36:30,VTM60,vitaman 60 ml,30000,Saka Mofa Lisa,8318581559,Kendari,2025-01-28 21:31:30,2025-01-30 11:31:30,,On Delivery,3
ORD004196,2025-02-05 03:22:12,VTMMD60,vitaman madu 60 ml,50000,Tina Rifa,8370811065,Pekanbaru,2025-02-05 05:29:12,2025-02-06 06:29:12,,Processed,3
ORD004197,2025-01-19 11:14:06,VTMMD60,vitaman madu 60 ml,50000,Momi Mono,8162129918,Jembrana,2025-01-19 12:37:06,2025-01-19 19:37:06,,On Delivery,3
ORD004198,2025-02-08 12:38:43,JDM,jelly drink madu,20000,Diti Moba,8108987275,Semarang,2025-02-08 13:35:43,2025-02-10 08:35:43,,On Delivery,3
ORD004199,2025-01-13 15:22:24,JDM,jelly drink madu,20000,Zadi Zati,8892452130,Samarinda,2025-01-13 17:45:24,2025-01-14 11:45:24,,Delivered,3
ORD004200,2025-01-17 22:50:54,VTM60,vitaman 60 ml,30000,Kaba Rili,8220609032,Bandung,2025-01-18 01:40:54,2025-01-18 22:40:54,,Processed,1
ORD004201,2025-01-02 11:34:28,MDB120,maduboom 120 ml,23000,Tika Rili Sari,8893199980,Medan,2025-01-02 12:33:28,2025-01-03 18:33:28,,Delivered,3
ORD004202,2025-02-17 14:38:39,VTM60,vitaman 60 ml,30000,Bajo Tiza,8874107558,Purwakarta,2025-02-17 16:19:39,2025-02-19 11:19:39,,On Delivery,3
ORD004203,2025-01-21 19:40:18,VTMMD60,vitaman madu 60 ml,50000,Rafa Dimi,8449619845,Maumere,2025-01-21 20:19:18,2025-01-23 00:19:18,,Delivered,3
ORD004204,2025-01-17 13:55:16,VTM60,vitaman 60 ml,30000,Fami Rajo,8315899329,Padang,2025-01-17 14:38:16,2025-01-19 02:38:16,,On Delivery,3
ORD004205,2025-02-26 00:39:56,VTMMD60,vitaman madu 60 ml,50000,Rimi Momo Nana,8751953355,Tegal,2025-02-26 01:29:56,2025-02-27 17:29:56,,Processed,1
ORD004206,2025-01-08 00:39:59,MDB120,maduboom 120 ml,23000,Namo Riza Baka,8440340223,Medan,2025-01-08 03:11:59,2025-01-10 02:11:59,,Delivered,2
ORD004207,2025-02-19 16:13:55,JDM,jelly drink madu,20000,Jora Miba,8193697188,Cianjur,2025-02-19 16:59:55,2025-02-19 22:59:55,,On Delivery,3
ORD004208,2025-01-29 21:42:16,JDM,jelly drink madu,20000,Moza Lika,8663752730,Ngawi,2025-01-29 23:29:16,2025-01-30 22:29:16,2025-02-05 22:29:16,Returned,3
ORD004209,2025-02-26 09:27:24,VTM60,vitaman 60 ml,30000,Bami Mino,8220274448,Purwokerto,2025-02-26 12:20:24,2025-02-27 14:20:24,,On Delivery,2
ORD004210,2025-01-22 03:31:26,MDB200,maduboom 200 ml,32000,Riza Safa,8315620675,Serang,2025-01-22 04:11:26,2025-01-22 14:11:26,,Delivered,2
ORD004211,2025-01-22 01:50:25,JDM,jelly drink madu,20000,Saba Rana,8532279251,Bandung,2025-01-22 03:13:25,2025-01-23 12:13:25,,On Delivery,2
ORD004212,2025-01-15 08:32:03,JDM,jelly drink madu,20000,Dina Bano,8631470730,Surabaya,2025-01-15 10:03:03,2025-01-17 00:03:03,,Delivered,2
ORD004213,2025-02-18 10:59:48,VTM60,vitaman 60 ml,30000,Bano Mina Rifa,8375410422,Lamongan,2025-02-18 13:10:48,2025-02-19 05:10:48,,Delivered,1
ORD004214,2025-02-16 06:08:10,VTM60,vitaman 60 ml,30000,Dili Rafa Bafa,8578243952,Gianyar,2025-02-16 07:31:10,2025-02-17 06:31:10,,Processed,2
ORD004215,2025-02-26 06:53:24,MDB120,maduboom 120 ml,23000,Moba Najo,8589425372,Purwokerto,2025-02-26 08:48:24,2025-02-27 14:48:24,,Processed,2
ORD004216,2025-01-29 21:29:29,MDB120,maduboom 120 ml,23000,Mika Tiza Faba,8150968489,Manado,2025-01-29 23:35:29,2025-01-31 20:35:29,,On Delivery,3
ORD004217,2025-02-24 22:17:20,MDB120,maduboom 120 ml,23000,Miti Lisa Miri,8197843408,Padang,2025-02-25 01:09:20,2025-02-26 19:09:20,,Processed,1
ORD004218,2025-02-11 18:10:02,MDB200,maduboom 200 ml,32000,Tira Difa,8337887426,Indramayu,2025-02-11 20:44:02,2025-02-13 05:44:02,2025-02-17 05:44:02,Returned,3
ORD004219,2025-02-14 03:58:01,JDM,jelly drink madu,20000,Diri Nano,8297181379,Jombang,2025-02-14 05:52:01,2025-02-15 20:52:01,,On Delivery,1
ORD004220,2025-01-06 08:28:47,MDB120,maduboom 120 ml,23000,Rijo Rasa Lira,8200951028,Ngawi,2025-01-06 09:40:47,2025-01-08 04:40:47,,Processed,2
ORD004221,2025-01-25 12:31:23,JDM,jelly drink madu,20000,Sami Kaka,8449957698,Ende,2025-01-25 13:36:23,2025-01-26 09:36:23,,Processed,1
ORD004222,2025-01-11 02:17:38,MDB120,maduboom 120 ml,23000,Samo Nodi Bamo,8254396526,Bengkulu,2025-01-11 04:21:38,2025-01-12 20:21:38,,On Delivery,1
ORD004223,2025-02-06 08:53:36,JDM,jelly drink madu,20000,Fati Risa Mijo,8585060200,Cirebon,2025-02-06 11:27:36,2025-02-07 11:27:36,,Delivered,3
ORD004224,2025-02-20 14:55:15,JDM,jelly drink madu,20000,Diti Bajo Jomo,8494764217,Jambi,2025-02-20 17:30:15,2025-02-22 11:30:15,,Delivered,1
ORD004225,2025-01-18 23:02:20,MDB120,maduboom 120 ml,23000,Zali Limo,8204389659,Ngawi,2025-01-19 00:30:20,2025-01-19 12:30:20,,Delivered,3
ORD004226,2025-02-02 06:33:26,VTMMD60,vitaman madu 60 ml,50000,Samo Rali Lifa,8247746070,Gresik,2025-02-02 07:24:26,2025-02-02 20:24:26,,On Delivery,1
ORD004227,2025-02-17 04:40:45,MDB200,maduboom 200 ml,32000,Limi Rajo Joba,8545615959,Blitar,2025-02-17 06:13:45,2025-02-18 10:13:45,,On Delivery,2
ORD004228,2025-01-09 17:22:50,VTM60,vitaman 60 ml,30000,Noka Bati,8378652206,Pontianak,2025-01-09 19:11:50,2025-01-10 11:11:50,,Processed,2
ORD004229,2025-02-15 00:45:47,MDB120,maduboom 120 ml,23000,Tiri Sati,8157094568,Bojonegoro,2025-02-15 03:09:47,2025-02-16 00:09:47,,On Delivery,1
ORD004230,2025-01-13 09:34:41,MDB200,maduboom 200 ml,32000,Lino Riba Baza,8231141107,Banjarbaru,2025-01-13 11:38:41,2025-01-15 10:38:41,,On Delivery,2
ORD004231,2025-01-11 14:43:08,MDB200,maduboom 200 ml,32000,Dino Nosa,8563164571,Makassar,2025-01-11 17:21:08,2025-01-11 23:21:08,,Delivered,3
ORD004232,2025-01-27 23:19:57,VTM60,vitaman 60 ml,30000,Fano Bari Kali,8743271966,Tabanan,2025-01-28 01:27:57,2025-01-30 01:27:57,,Delivered,3
ORD004233,2025-02-01 12:17:49,VTMMD60,vitaman madu 60 ml,50000,Liza Tira Nati,8196192648,Tangerang,2025-02-01 13:44:49,2025-02-03 09:44:49,,Delivered,2
ORD004234,2025-01-10 21:55:04,MDB200,maduboom 200 ml,32000,Limo Liti,8205195093,Bekasi,2025-01-10 23:41:04,2025-01-12 08:41:04,,Delivered,1
ORD004235,2025-01-18 18:35:01,JDM,jelly drink madu,20000,Risa Saka Titi,8331700416,Purwokerto,2025-01-18 19:05:01,2025-01-19 14:05:01,,On Delivery,1
ORD004236,2025-02-12 21:00:34,MDB120,maduboom 120 ml,23000,Diza Tino Rina,8144491237,Garut,2025-02-12 22:35:34,2025-02-13 08:35:34,,On Delivery,2
ORD004237,2025-01-24 22:01:57,MDB120,maduboom 120 ml,23000,Josa Faka,8425448439,Lombok Timur,2025-01-24 23:26:57,2025-01-26 07:26:57,,On Delivery,1
ORD004238,2025-02-26 23:09:06,VTMMD60,vitaman madu 60 ml,50000,Bali Nana,8443405059,Gresik,2025-02-27 00:02:06,2025-02-27 08:02:06,,On Delivery,1
ORD004239,2025-01-28 01:09:01,VTMMD60,vitaman madu 60 ml,50000,Fano Nofa Rami,8925907200,Medan,2025-01-28 01:49:01,2025-01-29 06:49:01,,Delivered,1
ORD004240,2025-01-17 17:08:30,JDM,jelly drink madu,20000,Tidi Nona,8745873880,Bandar Lampung,2025-01-17 18:51:30,2025-01-19 04:51:30,,On Delivery,1
ORD004241,2025-02-21 05:52:55,MDB200,maduboom 200 ml,32000,Lili Dino Zaba,8118486727,Bogor,2025-02-21 08:24:55,2025-02-21 22:24:55,,On Delivery,1
ORD004242,2025-01-19 03:23:57,VTM60,vitaman 60 ml,30000,Namo Kaza Faba,8755953683,Banyuwangi,2025-01-19 06:17:57,2025-01-20 10:17:57,,On Delivery,3
ORD004243,2025-01-15 09:13:39,JDM,jelly drink madu,20000,Rano Faba,8467960779,Probolinggo,2025-01-15 10:27:39,2025-01-16 07:27:39,,Delivered,3
ORD004244,2025-01-06 06:34:22,MDB200,maduboom 200 ml,32000,Nodi Jomo,8906307034,Balikpapan,2025-01-06 08:54:22,2025-01-06 22:54:22,,Processed,3
ORD004245,2025-01-18 12:47:04,VTMMD60,vitaman madu 60 ml,50000,Mika Sara,8474451592,Cikarang,2025-01-18 13:38:04,2025-01-18 21:38:04,,On Delivery,1
ORD004246,2025-02-15 17:56:31,VTM60,vitaman 60 ml,30000,Joba Zamo Tina,8333583401,Tangerang,2025-02-15 20:11:31,2025-02-17 15:11:31,,Processed,2
ORD004247,2025-02-24 14:06:15,VTM60,vitaman 60 ml,30000,Kari Zamo Lika,8461058426,Surabaya,2025-02-24 16:33:15,2025-02-25 21:33:15,,On Delivery,3
ORD004248,2025-02-04 07:21:06,JDM,jelly drink madu,20000,Bamo Rara Diri,8216799606,Lombok Barat,2025-02-04 09:18:06,2025-02-04 16:18:06,,Processed,3
ORD004249,2025-02-24 15:40:40,VTMMD60,vitaman madu 60 ml,50000,Nora Titi,8725393763,Bangli,2025-02-24 18:16:40,2025-02-26 01:16:40,,On Delivery,1
ORD004250,2025-01-11 18:15:53,JDM,jelly drink madu,20000,Dira Sati,8903543113,Jembrana,2025-01-11 20:50:53,2025-01-13 02:50:53,2025-01-18 02:50:53,Returned,2
ORD004251,2025-01-12 07:58:10,VTMMD60,vitaman madu 60 ml,50000,Dijo Jora Bamo,8418018697,Cianjur,2025-01-12 10:44:10,2025-01-13 16:44:10,,Processed,3
ORD004252,2025-02-11 22:22:18,MDB120,maduboom 120 ml,23000,Bali Nora,8811657479,Purwokerto,2025-02-12 00:22:18,2025-02-12 09:22:18,,Delivered,2
ORD004253,2025-02-07 02:22:08,MDB120,maduboom 120 ml,23000,Jomi Liri Fari,8129179340,Situbondo,2025-02-07 03:36:08,2025-02-08 14:36:08,,On Delivery,3
ORD004254,2025-01-17 07:43:12,JDM,jelly drink madu,20000,Moli Tiba,8296845896,Kendari,2025-01-17 08:59:12,2025-01-19 01:59:12,,Delivered,2
ORD004255,2025-01-06 15:03:47,JDM,jelly drink madu,20000,Sasa Radi,8555117962,Lombok Timur,2025-01-06 17:08:47,2025-01-08 03:08:47,,On Delivery,2
ORD004256,2025-02-11 05:10:31,MDB120,maduboom 120 ml,23000,Joba Radi,8591687262,Jambi,2025-02-11 07:16:31,2025-02-11 18:16:31,,Processed,2
ORD004257,2025-01-02 16:52:04,MDB120,maduboom 120 ml,23000,Rafa Sali,8961961752,Ngawi,2025-01-02 17:50:04,2025-01-04 01:50:04,,Delivered,1
ORD004258,2025-01-15 13:59:01,VTMMD60,vitaman madu 60 ml,50000,Fafa Mofa Kana,8201065203,Palembang,2025-01-15 15:32:01,2025-01-16 05:32:01,,Delivered,1
ORD004259,2025-02-05 20:32:57,VTM60,vitaman 60 ml,30000,Nadi Nomo,8659063511,Klaten,2025-02-05 22:45:57,2025-02-06 22:45:57,,Processed,3
ORD004260,2025-01-10 21:29:27,VTM60,vitaman 60 ml,30000,Rafa Rajo,8331292958,Boyolali,2025-01-10 23:26:27,2025-01-12 07:26:27,,Processed,3
ORD004261,2025-01-11 01:19:21,VTM60,vitaman 60 ml,30000,Nari Riba,8479382234,Jepara,2025-01-11 01:58:21,2025-01-11 08:58:21,,Delivered,2
ORD004262,2025-01-07 12:11:53,VTM60,vitaman 60 ml,30000,Limo Lili Misa,8913002484,Sidoarjo,2025-01-07 14:06:53,2025-01-08 09:06:53,,Delivered,3
ORD004263,2025-02-02 02:18:15,JDM,jelly drink madu,20000,Fano Mimi Josa,8796484486,Gianyar,2025-02-02 03:14:15,2025-02-04 03:14:15,,On Delivery,3
ORD004264,2025-01-31 14:32:05,VTMMD60,vitaman madu 60 ml,50000,Sari Tili,8702601386,Maumere,2025-01-31 16:16:05,2025-02-01 21:16:05,,Processed,2
ORD004265,2025-01-01 04:23:51,MDB120,maduboom 120 ml,23000,Kaba Nodi,8227943871,Boyolali,2025-01-01 06:39:51,2025-01-01 19:39:51,,Processed,1
ORD004266,2025-01-27 17:55:15,VTM60,vitaman 60 ml,30000,Mono Zami Nara,8379339852,Kudus,2025-01-27 18:50:15,2025-01-29 02:50:15,,On Delivery,3
ORD004267,2025-02-21 17:43:02,VTM60,vitaman 60 ml,30000,Liba Zaza Diri,8814210255,Balikpapan,2025-02-21 20:01:02,2025-02-23 02:01:02,,Processed,3
ORD004268,2025-01-08 03:57:45,MDB200,maduboom 200 ml,32000,Zara Jomi,8887499242,Semarang,2025-01-08 05:27:45,2025-01-08 16:27:45,,Delivered,2
ORD004269,2025-01-16 23:52:17,JDM,jelly drink madu,20000,Saza Limi,8972961776,Gresik,2025-01-17 00:45:17,2025-01-18 09:45:17,,On Delivery,1
ORD004270,2025-01-29 22:34:59,MDB200,maduboom 200 ml,32000,Liri Kali Rijo,8166652096,Tangerang,2025-01-30 00:25:59,2025-01-31 01:25:59,,Delivered,2
ORD004271,2025-01-16 13:09:39,MDB200,maduboom 200 ml,32000,Zana Riri,8313334159,Kupang,2025-01-16 14:07:39,2025-01-17 10:07:39,,On Delivery,2
ORD004272,2025-02-05 16:17:44,VTM60,vitaman 60 ml,30000,Basa Jojo,8165523374,Karangasem,2025-02-05 19:16:44,2025-02-07 17:16:44,,Processed,2
ORD004273,2025-01-23 17:25:49,MDB120,maduboom 120 ml,23000,Noka Tina,8678184615,Palu,2025-01-23 20:11:49,2025-01-24 11:11:49,,On Delivery,1
ORD004274,2025-02-07 04:48:14,VTM60,vitaman 60 ml,30000,Rami Mono,8159958369,Gresik,2025-02-07 07:36:14,2025-02-07 15:36:14,,On Delivery,2
ORD004275,2025-02-27 09:46:32,MDB200,maduboom 200 ml,32000,Moli Mojo,8961814459,Manado,2025-02-27 10:37:32,2025-02-28 18:37:32,,Processed,2
ORD004276,2025-02-10 20:49:30,MDB120,maduboom 120 ml,23000,Rili Noli Rana,8970621575,Kediri,2025-02-10 22:15:30,2025-02-12 07:15:30,,On Delivery,3
ORD004277,2025-01-22 10:00:42,VTMMD60,vitaman madu 60 ml,50000,Tiza Rifa Riti,8120632163,Kupang,2025-01-22 12:54:42,2025-01-24 11:54:42,,On Delivery,1
ORD004278,2025-01-17 20:58:15,VTM60,vitaman 60 ml,30000,Kajo Mifa,8752064385,Lombok Timur,2025-01-17 21:56:15,2025-01-19 01:56:15,,On Delivery,3
ORD004279,2025-01-02 05:07:52,MDB200,maduboom 200 ml,32000,Mosa Badi Nali,8528740764,Kupang,2025-01-02 05:57:52,2025-01-03 07:57:52,,Processed,3
ORD004280,2025-01-14 13:29:03,MDB120,maduboom 120 ml,23000,Fadi Momi,8130853363,Tangerang,2025-01-14 15:30:03,2025-01-16 15:30:03,,On Delivery,3
ORD004281,2025-02-13 01:09:57,MDB120,maduboom 120 ml,23000,Rika Momi,8604765364,Bogor,2025-02-13 03:13:57,2025-02-14 22:13:57,,Delivered,2
ORD004282,2025-02-17 01:44:35,VTMMD60,vitaman madu 60 ml,50000,Miti Nana Kana,8744310330,Banyuwangi,2025-02-17 04:42:35,2025-02-18 01:42:35,,On Delivery,2
ORD004283,2025-01-25 16:40:57,MDB200,maduboom 200 ml,32000,Kadi Mimi,8256869219,Madiun,2025-01-25 19:03:57,2025-01-26 22:03:57,,On Delivery,1
ORD004284,2025-02-19 13:36:34,VTMMD60,vitaman madu 60 ml,50000,Mimo Zajo,8159051311,Tasikmalaya,2025-02-19 15:58:34,2025-02-21 09:58:34,,Processed,3
ORD004285,2025-02-05 19:06:58,JDM,jelly drink madu,20000,Ramo Sana,8128781622,Makassar,2025-02-05 19:57:58,2025-02-06 11:57:58,2025-02-08 11:57:58,Returned,2
ORD004286,2025-01-03 16:34:26,MDB120,maduboom 120 ml,23000,Mina Famo,8618260370,Jayapura,2025-01-03 19:08:26,2025-01-05 16:08:26,,Delivered,2
ORD004287,2025-02-16 11:50:39,VTM60,vitaman 60 ml,30000,Misa Limi,8101988086,Ende,2025-02-16 13:46:39,2025-02-18 13:46:39,,Processed,1
ORD004288,2025-02-27 08:15:51,MDB120,maduboom 120 ml,23000,Kamo Momi Moti,8805124800,Kendari,2025-02-27 11:03:51,2025-03-01 00:03:51,,Delivered,2
ORD004289,2025-02-18 13:59:30,VTMMD60,vitaman madu 60 ml,50000,Fara Kamo Jodi,8118166429,Sumedang,2025-02-18 15:48:30,2025-02-19 02:48:30,,Processed,1
ORD004290,2025-02-12 23:38:33,MDB120,maduboom 120 ml,23000,Rifa Sami,8496807074,Karawang,2025-02-13 01:14:33,2025-02-14 22:14:33,,On Delivery,1
ORD004291,2025-01-16 18:18:29,VTM60,vitaman 60 ml,30000,Didi Nori,8286275858,Malang,2025-01-16 21:13:29,2025-01-17 23:13:29,,Processed,2
ORD004292,2025-01-19 06:32:17,VTM60,vitaman 60 ml,30000,Lidi Joli Fajo,8892810888,Bengkulu,2025-01-19 08:46:17,2025-01-20 09:46:17,,On Delivery,2
ORD004293,2025-02-14 16:24:20,JDM,jelly drink madu,20000,Mosa Zami,8713782076,Kendari,2025-02-14 18:36:20,2025-02-15 05:36:20,,On Delivery,1
ORD004294,2025-02-16 18:57:31,MDB200,maduboom 200 ml,32000,Safa Rino Sati,8808044026,Kudus,2025-02-16 20:38:31,2025-02-17 14:38:31,,On Delivery,1
ORD004295,2025-02-25 04:48:43,MDB200,maduboom 200 ml,32000,Disa Zali,8980034419,Jepara,2025-02-25 06:45:43,2025-02-27 05:45:43,,On Delivery,2
ORD004296,2025-02-23 20:54:56,MDB120,maduboom 120 ml,23000,Kafa Najo Kajo,8421651425,Tegal,2025-02-23 23:25:56,2025-02-24 07:25:56,,Delivered,1
ORD004297,2025-02-09 16:05:34,MDB200,maduboom 200 ml,32000,Nojo Nojo Zaza,8272233345,Palembang,2025-02-09 17:06:34,2025-02-11 02:06:34,,On Delivery,1
ORD004298,2025-01-03 09:13:48,MDB120,maduboom 120 ml,23000,Rira Ramo,8320155779,Banjarbaru,2025-01-03 09:49:48,2025-01-04 14:49:48,2025-01-10 14:49:48,Returned,3
ORD004299,2025-02-20 16:58:29,VTMMD60,vitaman madu 60 ml,50000,Saza Rafa,8190928932,Depok,2025-02-20 18:16:29,2025-02-22 03:16:29,,Delivered,3
ORD004300,2025-01-16 06:19:02,VTM60,vitaman 60 ml,30000,Zasa Dino Zajo,8841427321,Kendari,2025-01-16 08:49:02,2025-01-16 15:49:02,,Processed,3
ORD004301,2025-01-21 02:55:18,MDB120,maduboom 120 ml,23000,Rana Diba Nano,8241683781,Jepara,2025-01-21 03:38:18,2025-01-22 02:38:18,,On Delivery,1
ORD004302,2025-02-11 00:40:40,MDB200,maduboom 200 ml,32000,Riba Sasa Rijo,8793018515,Banjarbaru,2025-02-11 03:36:40,2025-02-12 15:36:40,,Processed,2
ORD004303,2025-01-01 01:41:28,JDM,jelly drink madu,20000,Mosa Saba Mijo,8315388299,Jembrana,2025-01-01 04:19:28,2025-01-02 10:19:28,,On Delivery,2
ORD004304,2025-02-20 11:46:35,JDM,jelly drink madu,20000,Tika Fara Badi,8584518194,Sorong,2025-02-20 13:56:35,2025-02-21 08:56:35,,On Delivery,1
ORD004305,2025-01-11 06:04:39,VTMMD60,vitaman madu 60 ml,50000,Zaka Mili,8329933381,Jombang,2025-01-11 07:45:39,2025-01-12 06:45:39,2025-01-18 06:45:39,Returned,1
ORD004306,2025-01-05 19:07:36,JDM,jelly drink madu,20000,Mifa Mono,8154825449,Bandung,2025-01-05 21:58:36,2025-01-07 01:58:36,,On Delivery,1
ORD004307,2025-01-16 22:41:45,MDB120,maduboom 120 ml,23000,Dina Sano Rijo,8524068024,Serang,2025-01-16 23:40:45,2025-01-17 16:40:45,,On Delivery,1
ORD004308,2025-01-09 10:02:53,MDB200,maduboom 200 ml,32000,Zadi Zaba,8360580724,Gresik,2025-01-09 11:39:53,2025-01-09 17:39:53,,Delivered,3
ORD004309,2025-01-17 03:15:09,JDM,jelly drink madu,20000,Difa Lifa,8380390381,Banyuwangi,2025-01-17 04:33:09,2025-01-18 16:33:09,,Processed,1
ORD004310,2025-01-29 17:22:03,MDB200,maduboom 200 ml,32000,Rifa Rasa,8465836763,Semarang,2025-01-29 19:41:03,2025-01-30 12:41:03,,Delivered,2
ORD004311,2025-02-27 20:33:01,MDB200,maduboom 200 ml,32000,Bami Nafa Saza,8332969727,Purwakarta,2025-02-27 22:12:01,2025-02-28 15:12:01,,Processed,3
ORD004312,2025-01-16 16:26:40,MDB120,maduboom 120 ml,23000,Tira Saka,8872962549,Jayapura,2025-01-16 17:07:40,2025-01-17 03:07:40,,On Delivery,3
ORD004313,2025-02-13 05:14:29,VTM60,vitaman 60 ml,30000,Noba Raka Noza,8722557048,Magelang,2025-02-13 05:52:29,2025-02-14 19:52:29,2025-02-21 19:52:29,Returned,3
ORD004314,2025-01-26 21:10:10,MDB120,maduboom 120 ml,23000,Nono Tiri,8559098871,Banjarbaru,2025-01-26 22:27:10,2025-01-27 13:27:10,,Processed,1
ORD004315,2025-02-11 08:05:05,MDB120,maduboom 120 ml,23000,Kafa Zaza Kasa,8119886739,Bandung,2025-02-11 10:17:05,2025-02-12 13:17:05,,On Delivery,2
ORD004316,2025-01-28 19:31:32,VTM60,vitaman 60 ml,30000,Fana Nami,8758965715,Tabanan,2025-01-28 20:05:32,2025-01-30 10:05:32,,Delivered,2
ORD004317,2025-02-16 03:16:29,JDM,jelly drink madu,20000,Nadi Jomo Noka,8386750633,Madiun,2025-02-16 03:49:29,2025-02-17 05:49:29,,Delivered,3
ORD004318,2025-02-28 03:50:47,JDM,jelly drink madu,20000,Lifa Diba,8922800914,Jepara,2025-02-28 04:26:47,2025-03-01 23:26:47,,On Delivery,2
ORD004319,2025-02-15 08:43:25,VTMMD60,vitaman madu 60 ml,50000,Rari Nara,8416229458,Tuban,2025-02-15 10:17:25,2025-02-17 02:17:25,,Delivered,1
ORD004320,2025-01-31 20:04:22,VTMMD60,vitaman madu 60 ml,50000,Nami Naba Bara,8109165142,Cianjur,2025-01-31 21:23:22,2025-02-01 20:23:22,,Processed,2
ORD004321,2025-02-12 08:41:11,MDB200,maduboom 200 ml,32000,Mojo Josa,8709318667,Purwakarta,2025-02-12 11:13:11,2025-02-14 03:13:11,,On Delivery,3
ORD004322,2025-01-20 23:28:52,JDM,jelly drink madu,20000,Bali Jomo Kari,8226317572,Gresik,2025-01-21 02:21:52,2025-01-22 12:21:52,,On Delivery,2
ORD004323,2025-01-17 03:49:40,VTMMD60,vitaman madu 60 ml,50000,Timo Ridi Miri,8977634436,Bogor,2025-01-17 04:20:40,2025-01-19 02:20:40,2025-01-24 02:20:40,Returned,2
ORD004324,2025-02-20 22:35:44,JDM,jelly drink madu,20000,Miri Mori Tiri,8526706843,Sorong,2025-02-20 23:38:44,2025-02-21 20:38:44,,On Delivery,3
ORD004325,2025-01-22 23:47:43,VTMMD60,vitaman madu 60 ml,50000,Jofa Zajo Radi,8219196892,Medan,2025-01-23 00:47:43,2025-01-24 20:47:43,,Delivered,2
ORD004326,2025-01-12 20:01:15,MDB120,maduboom 120 ml,23000,Rati Moba,8813997919,Situbondo,2025-01-12 22:15:15,2025-01-13 15:15:15,,Processed,2
ORD004327,2025-02-10 03:05:54,JDM,jelly drink madu,20000,Nali Nasa Jofa,8208974767,Samarinda,2025-02-10 05:04:54,2025-02-11 04:04:54,,Delivered,1
ORD004328,2025-02-14 16:58:02,MDB200,maduboom 200 ml,32000,Safa Mina,8477720074,Maumere,2025-02-14 19:23:02,2025-02-16 13:23:02,2025-02-19 13:23:02,Returned,2
ORD004329,2025-02-24 06:13:37,MDB120,maduboom 120 ml,23000,Dili Zasa Riti,8839751854,Bojonegoro,2025-02-24 08:21:37,2025-02-25 13:21:37,,Delivered,2
ORD004330,2025-01-09 22:48:02,JDM,jelly drink madu,20000,Mimi Moba,8465313971,Ambon,2025-01-10 01:20:02,2025-01-11 02:20:02,,Delivered,3
ORD004331,2025-02-05 07:53:25,MDB200,maduboom 200 ml,32000,Misa Kaka,8384486623,Banjarbaru,2025-02-05 09:08:25,2025-02-07 06:08:25,,On Delivery,2
ORD004332,2025-01-05 12:36:45,JDM,jelly drink madu,20000,Kaza Momi,8295361074,Depok,2025-01-05 14:33:45,2025-01-07 13:33:45,,Processed,1
ORD004333,2025-02-15 01:11:22,MDB200,maduboom 200 ml,32000,Sami Limo Joti,8185718936,Samarinda,2025-02-15 01:43:22,2025-02-17 00:43:22,2025-02-24 00:43:22,Returned,1
ORD004334,2025-01-31 16:08:49,JDM,jelly drink madu,20000,Mosa Jori Liba,8749586733,Lamongan,2025-01-31 16:57:49,2025-02-02 07:57:49,,Delivered,3
ORD004335,2025-02-19 19:08:01,MDB200,maduboom 200 ml,32000,Mimi Lijo Nara,8266741570,Buleleng,2025-02-19 19:45:01,2025-02-21 08:45:01,,Delivered,2
ORD004336,2025-01-30 06:55:34,VTMMD60,vitaman madu 60 ml,50000,Jodi Faba Baza,8214718911,Pontianak,2025-01-30 09:27:34,2025-01-31 07:27:34,,Delivered,1
